"baseline","sazonal","linear","poly_2","poly_3","hw_add","hw_mul","arma_10","ind","jump","day"
0.00533017902240238,0.00564967829765108,0.0053190555676517,0.00462287320404693,0.00104454753832544,-0.00858748943069531,-0.00530799706216597,0.00235113088251589,7,0,1
0.00915087912719968,0.00947037840244838,0.00913159214825149,0.00838515448944339,0.00435888751000009,-0.00330095248096681,-0.000339457401469428,0.00524987419099358,7,0,2
0.00731972415489238,0.00267563313047709,0.0020470417672684,0.00119878022182823,-0.00581297828270002,-0.00337551089600163,-0.000802150981447199,0.00271388434148453,7,0,3
0.00926421887049978,0.00462012784608449,0.00398337295867829,0.00308296063736653,-0.00441813473927172,-0.00610446397560189,-0.00251237072392302,0.0041195336295153,7,0,4
0.00597986434417388,0.00887463702020009,0.00853943051490567,0.0077009913548964,0.00386777077385329,0.0036240810967728,0.00349980426631139,0.00339090376415915,8,0,1
0.00414870937186658,0.0026756331304771,0.00176998748459395,0.000859498983179174,-0.0087942955937814,0.00356025593215783,0.00337087333223622,0.00123226883959326,8,0,2
0.00609320408747398,0.0046201278460845,0.00370272056843663,0.0027319869326545,-0.00757311699670178,0.000839689658754274,0.000812724338891738,0.00292724277293421,8,0,3
0.000540176038533281,-0.000932900202856198,-0.00186206911226879,-0.00289416349787155,-0.0138793807650525,-0.0119315261649117,-0.0116809937348935,-0.00281590567987689,8,0,4
0.00223149742502418,0.00256985691746131,0.00149383121633228,0.000210307076261979,-0.00969639596256737,0.00353517102449223,0.00334536791460429,-0.0013678021185802,9,1,1
0.00417599214063158,0.00451435163306871,0.00342376317808981,0.00205975644420443,-0.00854386377000254,0.000814604751088677,0.000792447297942433,0.000929937619154414,9,1,2
-0.00137703590830912,-0.00103867641587198,-0.00214382762470075,-0.00358982365524187,-0.0149216707179743,-0.0119566110725773,-0.0116932142454149,-0.00435378800798411,9,1,3
0.00977259266311948,0.0101109521555566,0.00899123819287798,0.00746174616284048,-0.00463021851976027,0.00724744270489519,0.00719594617879022,0.00700114789927553,9,1,4
0.00485582547396492,0.00374904894841163,0.00288565445618795,0.00143210573096163,-0.00451976754499796,0.000768923777056826,0.000753786695865146,0.00209933755771467,10,0,1
-0.00069720257497578,-0.00180397910052906,-0.00268100613736681,-0.0042287542427777,-0.0106823526177516,-0.0120022920466092,-0.0117165141093166,-0.00333101523373788,10,0,2
0.0104524259964528,0.00934564947089953,0.00845498988944774,0.0068112739863396,-0.000166872866395022,0.00720176173086334,0.00715552505074096,0.00791580361523263,10,0,3
0.00676285456788132,-0.00189272767857146,-0.0029356173415469,-0.00470663870051519,-0.0129257298175053,0.00243537649734684,0.00244275618685515,0.00430323182164936,10,0,4
-0.00285642656874758,-0.00475340443930025,-0.00475899544716785,-0.00719283254977267,-0.00865029160735086,-0.0119624236890312,-0.0116941877353327,-0.00532276684250167,11,0,1
0.00829320200268102,0.00639622413212835,0.00639052718937483,0.00379669593791452,0.002192123583778,0.00724163008844129,0.00719425734658131,0.00601479732399487,11,0,2
0.00460363057410952,-0.00189272767857145,-0.00190083169734374,-0.00466363417565744,-0.00692782171631755,0.00247524485492479,0.00247929516187448,0.00247861598852571,11,0,3
0.00448491628839532,-0.00201144196428565,-0.00201965191794385,-0.00494846552918233,-0.00737334382034205,-0.00368094642254769,-0.0033205244482555,0.00248509629755254,11,0,4
0.00790558099367702,0.00762405190990612,0.00750542539173186,0.00551488542582071,0.00429676021604349,0.00719945863274703,0.00715307690449566,0.0104685849726254,12,0,1
0.00421600956510552,-0.00189272767857144,-0.00210766019900035,-0.00416468208229788,-0.00636995017163041,0.00243307339923053,0.00244044667350047,0.00622340165302559,12,0,2
0.00409729527939132,-0.00201144196428564,-0.002229184060145,-0.0044193701059559,-0.00678052561008322,-0.00372311787824195,-0.00334653517873909,0.00565140570664459,12,0,3
0.00732943813653412,0.00122070089285716,0.00100014922156736,-0.00132566239655073,-0.00384964505056345,-0.00389927591395628,-0.00322249660829706,0.00851375038773215,12,0,4
0.00230988149098846,-0.00189272767857145,-0.0023571767894728,-0.00447241762515047,-0.00723409571789665,0.00245446439403223,0.00245968700796742,-0.00246544224839881,13,1,1
0.00219116720527426,-0.00201144196428565,-0.00248196230539486,-0.00474671026630545,-0.0076971656125914,-0.00370172688344025,-0.00333365294894894,-0.00158506115817533,13,1,2
0.00542331006241706,0.00122070089285715,0.000744109321540074,-0.0016729680637995,-0.00482078407516878,-0.00387788491915459,-0.00321309847962822,0.00246251162775918,13,1,3
0.00699659577670276,0.00279398660714285,0.00231132380561791,-0.000260905303346728,-0.00361482598305644,-0.000105558573000751,0.000451121766969789,0.00470132536347645,13,1,4
0.00178709343783096,-0.00156869196428565,-0.00189419455056731,-0.00382152133558629,-0.00473078243247901,-0.00378909135772797,-0.00338760362363571,0.000499990477362263,14,0,1
0.00501923629497376,0.00166345089285715,0.00133290175485019,-0.000734158285805406,-0.00171911232585303,-0.0039652493934423,-0.00325245776685849,0.0042351350974151,14,0,2
0.00659252200925946,0.00323673660714285,0.00290114091741059,0.000691708713035123,-0.000372413640459947,-0.000192923047288461,0.000402027837397918,0.00621735700969048,14,0,3
0.00900795058068806,0.00121111174532447,0.000825050538339243,-0.00175385952397413,-0.00298555830609747,0.00132776416402925,0.00195260687878605,0.0089652472668571,14,0,4
0.00427267439021184,0.00161993303571428,0.00148545687367931,-0.000430803421598644,-0.000163271525364724,-0.00420142778602008,-0.00335482941143202,0.00383984884001123,15,0,1
0.00584596010449754,0.00319321874999998,0.00305618113725959,0.00100015481094775,0.00129480862262799,-0.000429101439866245,0.000274336848497488,0.00590718596830453,15,0,2
0.00826138867592614,0.00121111174532447,0.00101516076635922,-0.00136667907386284,-0.000951913259346121,0.00109158577145147,0.00183540209072786,0.00872426732342105,15,0,3
0.00466781724735474,-0.00238245968324693,-0.00258097211291761,-0.00510785434070299,-0.00466344749862621,-0.00304278501656798,-0.00236443955098407,0.00545723065230664,15,0,4
0.00484186857142854,0.00256745089285713,0.00254615490100068,0.000453580337076809,0.00145848675192717,-0.00120573445413419,0.000245092767526808,0.00265388932796594,16,0,1
0.00725729714285714,0.00121111174532446,0.00117088598292896,-0.00119168588574519,0.000666433517553596,0.000310913999938816,0.00180855958334625,0.00595514976734063,16,0,2
0.00366372571428574,-0.00238245968324694,-0.00242321127260186,-0.00493981184408385,-0.00294977733499541,-0.0038268224401409,-0.00238960303209691,0.0030877447964182,16,0,3
0.00692701142857143,0.000880826031038751,0.000839548614724411,-0.00183393280122335,0.000293906987408275,-0.000474562650557364,0.00084212917061118,0.00694631020575156,16,0,4
0.00482794285714286,0.00121111174532446,0.000801517646451731,-0.00129578785414956,0.0002733692896793,9.44989577888579e-05,0.00179497931714658,0.00377912611999181,17,1,1
0.00123437142857146,-0.00238245968324694,-0.00279740795334676,-0.00504287462615817,-0.00336648899204543,-0.00404507843695422,-0.00240233383876725,0.00130321007569276,17,1,2
0.00449765714285715,0.000880826031038749,0.000460523589711832,-0.00193590081122053,-0.000147414016163035,-0.000694260113660538,0.00082942470776411,0.00548250063233449,17,1,3
0.00371808571428572,0.000101254602467319,-0.000324402010086692,-0.00287458069505084,-0.000969028935597889,-0.00199653637942611,-0.000495901048488775,0.00545366586465786,17,1,4
0.00055185714285718,-0.00269906682610407,-0.00304730107640216,-0.00515630946119908,-0.00339296477118776,-0.00378531176171852,-0.00226098862113196,-0.00186208059285141,18,0,1
0.00381514285714287,0.000564218888181619,0.000210585657258757,-0.00205126410889521,-0.000141189543828324,-0.000433332935319738,0.000970477440128775,0.00282572112053993,18,0,2
0.00303557142857144,-0.000215352540389811,-0.000574384751937449,-0.00299196203006772,-0.000928424280558024,-0.00173453175252271,-0.000363486264825148,0.00321811421516747,18,0,3
9.11428571428799e-05,-0.00315978111181837,-0.00352421230399079,-0.00610040322471664,-0.00387654300363977,-0.00429715845254907,-0.00295022558125967,0.0012378733710086,18,0,4
0.00311342857142857,0.000908790316753049,0.000724536903414846,-0.00127025986660614,0.000990490554408007,-6.79211760975448e-05,0.00114642234928926,0.0044028173664989,19,0,1
0.00233385714285714,0.000129218888181619,-5.85441139820727e-05,-0.00219878905851142,0.000291021375866235,-0.00136814332601124,-0.000199900635360153,0.00455735339372923,19,0,2
-0.00061057142857142,-0.00281520968324694,-0.00300648227423612,-0.00529492051852526,-0.00256551631509871,-0.00392983777439532,-0.00278113429287046,0.00237864005038561,19,0,3
-0.00375342857142862,-0.00733500000000003,-0.00760523833956271,-0.0102646631195391,-0.00654162655780049,-0.00774738299373273,-0.0066094400147375,-0.000136537903231065,19,0,4
0.000955742857142863,0.000152254602467327,-5.02769853594227e-05,-0.00204471590352643,9.14846018029245e-05,-0.00119621125552573,-0.00019576584886672,0.000888519459671833,20,0,1
-0.0019886857142857,-0.00279217396896123,-0.00299970633673432,-0.00513820051543968,-0.00273407568389311,-0.00375711995041455,-0.00277604829133998,-0.000684539654101349,20,0,2
-0.0051315428571429,-0.00733500000000003,-0.00772006005586817,-0.0101489891172986,-0.00596010766067821,-0.00757386369862204,-0.006604040995095,-0.00269996770862475,20,0,3
0.000776314285714293,-0.00142714285714284,-0.00181720369295732,-0.00439562297477551,8.59644408962613e-05,-0.00221954176727625,-0.00128890110602099,0.00413477047429465,20,0,4
-0.00256445714285713,-0.00248547754038981,-0.00271778919664166,-0.00465313506045637,-0.00267322839569415,-0.00377583312957513,-0.0027698533656006,-0.00141013022134796,21,1,1
-0.00570731428571433,-0.00733500000000004,-0.00796264903618922,-0.0100624674328166,-0.00507058510025992,-0.00759259940096596,-0.0065983719293632,-0.0032920125190737,21,1,2
0.000200542857142862,-0.00142714285714285,-0.00206294317951631,-0.00430186554729394,0.00102720680122593,-0.00223827434012936,-0.0012836705692578,0.00365218645389155,21,1,3
0.00278668571428571,0.001159,0.000515048391442265,-0.00186555460439224,0.00381563192944777,0.00325931607073387,0.00414315697589676,0.007090054778024,21,1,4
-0.00537954285714291,-0.00705809523809527,-0.00767695099152958,-0.00966692842019237,-0.00447608585233059,-0.00737948176555762,-0.00642542601934635,-0.00207302934165278,22,0,1
0.000528314285714281,-0.00115023809523808,-0.00177746934007226,-0.00389235312634709,0.00166412699432316,-0.0020247604372891,-0.00112287060442809,0.00470942868466847,22,0,2
0.00311445714285713,0.00143590476190477,0.000800298025670731,-0.00144183112130193,0.00449672604902578,0.00347319905055141,0.00436394834199275,0.0080105713805657,22,0,3
0.0013349189479297,-0.000343633433022665,-0.000987615660656561,-0.00335932917141281,0.00297804976681119,0.000389211883307277,0.00131138188910318,0.00681555668553912,22,0,4
0.00196774285714286,-4.01269841269515e-05,-0.000273593549911542,-0.00175107604152452,0.00351771761493759,-0.00174838350157179,-0.000713599895989431,0.00647840065350449,23,0,1
0.00455388571428571,0.0025460158730159,0.00230886299303471,0.000735558107184444,0.0064490767056195,0.00374965684977517,0.00492522950811983,0.00952736082401525,23,0,2
0.00277434751935828,0.000766477678088467,0.000525638483910679,-0.00114528811785293,0.00503319956344197,0.000665798665777666,0.0018061554187999,0.00812325388289364,23,0,3
0.00174952857142857,-0.00172269047619047,-0.00200469351223026,-0.00380489150000978,0.00347294956948587,-0.00206516815748839,-0.00101470499128449,0.00740297977860543,23,0,4
0.00409302857142857,0.00278641269841271,0.00251818776552852,0.00116871705665376,0.00539870729888111,0.00393828077200649,0.00501859993472425,0.00422512573017952,24,0,1
0.00231349037650114,0.00100687450348528,0.000733567413978019,-0.000704661381725455,0.00395287284579181,0.000854973456772349,0.0018890489076494,0.00377570435163059,24,0,2
0.00128867142857143,-0.00172269047619049,-0.00211147545785523,-0.0036430267854096,0.00293057687257583,-0.00187545805909284,-0.000946288767244468,0.00383034192171494,24,0,3
0.00236488571428572,-0.000646476190476199,-0.00104034332876401,-0.00266399143668032,0.00437663909658996,0.00203202250613514,0.00310198382120526,0.00578258931966039,24,0,4
0.00198806180507257,0.0010240967257075,0.00063528394581237,-0.000678993859605598,0.00258684096830201,0.000672896541719844,0.00157829484565382,0.000322256063664659,25,1,1
0.000963242857142861,-0.00172269047619047,-0.00242715784186888,-0.00378477234851277,0.00213017621603212,-0.00205744870636658,-0.00120096998801162,0.00100516728978575,25,1,2
0.00203945714285715,-0.00064647619047618,-0.00136015227988895,-0.00280572103648447,0.00352777468469028,0.00185015506799509,0.00275509875820478,0.00346893049254634,25,1,3
-8.75428571428388e-05,-0.00277347619047617,-0.0034963610036233,-0.00503151007302684,0.00173917536604217,0.00354818212289527,0.00460699234860005,0.00246932873522628,25,1,4
0.000837807638985492,-0.00172269047619048,-0.00267542680612832,-0.00380473790725966,0.00274301224936329,-0.00216860494665188,-0.00124904756563535,0.000747194641990211,26,0,1
0.00191402192469978,-0.00064647619047619,-0.00161166659008642,-0.00282086239787117,0.00417491456789749,0.0017391152150577,0.0026893338705024,0.003262932262333,26,0,2
-0.000212978075300208,-0.00277347619047618,-0.0037511206597588,-0.00504170946028774,0.00242247593483158,0.00343710019453217,0.00451667553143452,0.00230535186652103,26,0,3
-0.00157412093244311,-0.00413461904761908,-0.00512471758657409,-0.006498207665938,0.00145514918432442,-0.00613181917869645,-0.00526621262314836,0.00189420556571196,26,0,4
0.00140466478184264,-0.000114520833333333,-0.000871466786867938,-0.00179252118497521,0.00305457891792046,0.00187835178839793,0.00279697353240266,0.00272791897007215,27,0,1
-0.000722335218157347,-0.00224152083333332,-0.00301020238304676,-0.00399807139116555,0.0012529326174232,0.00357676312820213,0.00466438948135126,0.00193554652809298,27,0,2
-0.00208347807530025,-0.00360266369047622,-0.00438308083636849,-0.00543902646118321,0.000234434496062539,-0.00599174441781085,-0.00520271873780607,0.0016528232791872,27,0,3
0.00235709335327121,0.00527479017857144,0.00437701707089087,0.0031444769495379,0.00971140275687257,0.00330534795277449,0.00417451122167524,0.00696479050986165,27,0,4
-0.00207550664672879,-0.00216850297619045,-0.00278747609637204,-0.00364618627651292,0.000334627572741619,0.00354145067705718,0.00437018241703793,-0.000341853115443167,28,0,1
-0.00343664950387169,-0.00352964583333335,-0.00416040891770888,-0.00508177357565884,-0.000696990929602332,-0.00602680201186767,-0.00532855271010915,-0.000253240450320156,28,0,2
0.00100392192469977,0.00527479017857144,0.00437285791773542,0.00330560408808184,0.00947816961311,0.00327044835771576,0.00395140190525113,0.0053647080851566,28,0,3
-0.00209864950387169,0.00217221874999998,0.00125849652497003,0.000126222621492925,0.00674029268466825,-7.98221738753137e-05,0.000506818429214861,0.00321830949440132,28,0,4
-0.00318284950387169,-0.00274862797619047,-0.0033307830733083,-0.00395216151557777,-0.000791432229677435,-0.00707084398716233,-0.00559223737076477,9.66413625575983e-05,29,1,1
0.00125772192469977,0.00527479017857143,0.00417516388401562,0.00347376421308139,0.0093190377810057,0.00223467059451954,0.0034835693059081,0.00571374347675206,29,1,2
-0.00184484950387169,0.00217221874999997,0.00105821825551533,0.000311070765365545,0.00657168624134234,-0.00110489392142701,5.43340592780162e-05,0.00356071206617923,29,1,3
-0.00652517093244309,-0.00250810267857143,-0.00363647737298491,-0.00443021988443897,0.0022642894404479,-0.00448579508819058,-0.00340402133194201,-0.000353266200417266,29,1,4
0.00230097906755692,0.00527479017857142,0.00383577774430633,0.00349847967656811,0.00933737880782552,0.00377727486246713,0.00471605740777529,0.00574230020618839,30,0,1
-0.00080159236101454,0.00217221874999996,0.000714395695679111,0.00035325979739587,0.00659152198281239,0.00043159418700511,0.00124934141744648,0.00368163009967108,30,0,2
-0.00548191378958594,-0.00250810267857144,-0.00398473635294804,-0.00437016006541814,0.00228561927767913,-0.00295564338283315,-0.00206695054928948,-0.000164755424920757,30,0,3
-0.00819373521815734,-0.00521992410714284,-0.00671536840157519,-0.00712552991187397,-3.37397429373623e-05,-0.00156498114319843,-0.000196058592049606,-0.00220909608806314,30,0,4
-0.00100235714285717,0.00187107589285713,0.000327727567990372,-6.40604091967263e-06,0.00269430155789435,3.33342001318394e-05,0.000686678905018862,-0.000945480952157313,31,0,1
-0.00568267857142857,-0.00280924553571427,-0.00437652174158672,-0.00473487632502598,-0.00180924486319419,-0.00335648523526642,-0.00269657540086058,-0.00389560379610245,31,0,2
-0.00839449999999997,-0.00552106696428567,-0.0071122710511638,-0.00749530400922472,-0.00433442415113703,-0.00196823175492021,-0.00105052255474842,-0.0052196358968849,31,0,3
-0.00322735714285717,-0.000353924107142866,-0.00196905607502669,-0.00237722480780173,0.0010294211607548,0.00272883160718935,0.00360811369826699,0.00106065040832108,31,0,4
-0.00546789285714285,-0.00315483482142855,-0.00442464386464638,-0.00476546144692015,-0.00263221314774731,-0.00325593980853907,-0.00276951012206206,-0.00310561544281446,32,0,1
-0.00817971428571425,-0.00586665624999995,-0.00716065213213622,-0.00752632332329313,-0.00517675181216763,-0.00186730012974143,-0.00114913857613667,-0.00455717890592616,32,0,2
-0.00301257142857145,-0.00069951339285715,-0.00201769611391185,-0.00240869001219234,0.000167155227869992,0.00283014721396328,0.00351282350691744,0.0016185650195241,32,0,3
-0.0103692857142858,-0.00273705000000002,-0.00459943659671953,-0.00505379985473233,-0.00154025477476739,-0.00441507504536101,-0.00373867628239325,-0.00493095253117898,32,0,4
-0.00681362142857139,-0.00561286607142852,-0.00650151230420318,-0.00670230273149563,-0.00442971089473873,-0.00160696987236166,-0.000899708874731772,-0.00199937033586731,33,1,1
-0.00164647857142859,-0.000445723214285718,-0.00135631132935111,-0.00157160531198476,0.00098625027370261,0.0030912652135934,0.00375520822886692,0.0037351532941405,33,1,2
-0.00900319285714289,-0.00273705000000005,-0.00442657493638641,-0.00467109663671391,-0.000214441185860888,-0.0041532079760763,-0.00349408435417939,-0.00316971111062961,33,1,3
-0.00951319285714289,-0.00324705000000005,-0.00495851681867714,-0.00521808928391982,-0.000449778640433218,-0.00135467320097667,-0.000406854337850433,-0.00331986755463755,33,1,4
-0.000163421428571451,-0.0002110267857143,-0.000691928094807425,-0.000765858202055722,0.00225838887673682,0.00313143601923772,0.00380139975782499,0.00533080354250609,34,0,1
-0.00752013571428575,-0.00273705000000006,-0.00403632722105866,-0.00411653857310086,0.00350807445030769,-0.00411301472041023,-0.00344714249681541,-0.00189554916710715,34,0,2
-0.00803013571428575,-0.00324705000000006,-0.00456320095120227,-0.00464872610375274,0.00349133995484775,-0.00131445745875003,-0.00034906861339631,-0.00230171151980761,34,0,3
-0.0103079928571429,-0.00552490714285716,-0.00685793182420299,-0.00694886920673123,0.0017294688038609,0.000189038221893655,0.00148937216022979,-0.00449685827115836,34,0,4
-0.00734273571428575,-0.00229010317460326,-0.00366511751513108,-0.00352928700999854,0.0029424346171777,-0.00421164674452416,-0.00370145633345616,-0.00619292542652327,35,0,1
-0.00785273571428575,-0.00280010317460326,-0.0041937267317698,-0.00404937064487527,0.00287860290390262,-0.00141291592666845,-0.000659336663516689,-0.00577524763512543,35,0,2
-0.0101305928571429,-0.00507796031746036,-0.00649019309126563,-0.00633715177309103,0.00106759139084554,9.07824163222833e-05,0.00111529218536757,-0.00731363551957171,35,0,3
-0.00899575952380955,-0.00394312698412706,-0.00537396897457105,-0.00521208277559834,0.00269032863413508,0.000226072758369441,0.00117542013679796,-0.00558935745747036,35,0,4
-0.0053158785714286,-0.00189845238095245,-0.0031092790257559,-0.00256990967090098,0.00152555282811105,-0.00118868472012779,-0.000376500490491705,-0.00072583538570126,36,0,1
-0.0075937357142857,-0.00417630952380955,-0.00540625448405727,-0.00483190746954815,-0.000390480210350347,0.000314761865818962,0.00145691686821508,-0.00317480712684853,36,0,2
-0.0064589023809524,-0.00304147619047625,-0.00429053946616823,-0.00368055801247917,0.00112258492185242,0.000449856052316538,0.00150209927319076,-0.00217563368845263,36,0,3
-0.0085543071428571,0.000126768452380931,-0.00133578267910535,-0.000678603587998643,0.00497916617094779,0.00530026016500485,0.00701403405329888,-0.00437858980645623,36,0,4
-0.00557539285714284,-0.0039799126984127,-0.00489938908281947,-0.00422382595744153,-0.000835424766701103,0.000367970929196715,0.00146450996490299,-0.00260740360492355,37,1,1
-0.00444055952380954,-0.0028450793650794,-0.00378197740729598,-0.00306198646975381,0.000669151408008578,0.000502742020865334,0.00150953738491766,-0.00173397500299471,37,1,2
-0.00653596428571424,0.000126768452381024,-0.0012059883700697,-0.000439235119164834,0.00482660459781462,0.00535281806377502,0.00702424242209389,-0.00403673272257389,37,1,3
-0.00452596428571424,0.00213676845238103,0.000786589972120496,0.00159944213003381,0.00723967339897586,0.00974383223678133,0.0116471426311351,-0.00219121042282573,37,1,4
-0.00290270952380954,-0.00217652380952384,-0.0029017936777034,-0.0019200925402289,0.000872770118215314,0.000361066087665868,0.00130697378718291,0.00038290901121758,38,0,1
-0.00499811428571424,0.000126768452381028,-0.00118730603246545,-0.000173075407164588,0.00488455930968061,0.00521351004394743,0.00675699759971517,-0.00230944434447375,38,0,2
-0.00298811428571424,0.00213676845238103,0.0008055165232882,0.00188543583268616,0.00730124261375369,0.00960663881918763,0.0113593844431103,-0.000773358557836546,38,0,3
-0.0106915428571428,-0.00556666011904757,-0.00691508949238676,-0.00576826716231642,2.16665113917554e-05,0.000402706285167559,0.00200511622744137,-0.00885302502305531,38,0,4
-0.00422959523809518,0.000126768452380938,-0.00117206119540261,-0.000118395385325078,0.00547996336319818,0.005269350553121,0.00666652688913253,-0.00261161953102028,39,0,1
-0.00221959523809518,0.00213676845238094,0.000820960639266882,0.00194912623872105,0.00793090612377631,0.00966378245230238,0.0112627311110487,-0.00101140158724243,39,0,2
-0.00992302380952378,-0.00556666011904766,-0.00689944609749222,-0.00569537423936768,0.000687270736851112,0.000461042288863872,0.00191469943693623,-0.00904012370633407,39,0,3
-0.00708659523809518,-0.00273023154761906,-0.00407999569139413,-0.00279861110530548,0.00400266931701616,-0.000525218397456863,0.000626109621836408,-0.00646191994134706,39,0,4
1.43333333338033e-06,0.00256417916666669,0.00139276697344334,0.00259225140756439,0.00559384198586166,0.00939293979209455,0.0107484624138567,0.00105635042431789,40,0,1
-0.00770199523809522,-0.00513924940476191,-0.00632882302733756,-0.00504236446873471,-0.00179044230661246,0.00018953720240587,0.00142458458139269,-0.00740728605962029,40,0,2
-0.00486556666666662,-0.00230282083333331,-0.00351055588526126,-0.00213548061499041,0.00137827234700366,-0.00079727034597844,0.000199741735468197,-0.0051768621307553,40,0,3
0.000695838095238079,0.00133577976190472,-5.35695835462285e-05,0.00155145922251657,0.00561859813935492,-0.0058968029004347,-0.00556311276712223,-9.85378798075524e-05,40,0,4
-0.00735430952380952,-0.00421215714285714,-0.00560489225325447,-0.00409821575384969,-0.00375943146771184,-0.000476069025237006,-0.00298940464332532,-0.00818139977693759,41,1,1
-0.00451788095238092,-0.00137572857142854,-0.00279499196964296,-0.00117842580218412,-0.000805236402173067,-0.0014619768218044,-0.00360818470674251,-0.00572737036573042,41,1,2
0.00104352380952378,0.00133577976190473,-0.000693634256102783,0.00117911859513491,0.00170441539496822,-0.00656069750947791,-0.00774287100596732,-0.000471902689684986,41,1,3
-0.00258302380952382,-0.00229076785714287,-0.00434671016296748,-0.00235991919494245,-0.00179702044115612,-0.00471273359661494,-0.00636826613652655,-0.00434321418439031,41,1,4
-0.0027315095238095,-0.000558907142857133,-0.00164229055172591,0.000180904195430508,7.35359770074676e-05,-0.00135338381727206,-0.000455062731974706,0.000885459563029337,42,0,1
0.0028298952380952,0.00133577976190477,-0.000710611121514066,0.00134802229362559,0.00114952085448015,-0.00645397329077212,-0.00594200902551249,0.0048822469887107,42,0,2
-0.0007966523809524,-0.00229076785714283,-0.00436390894818806,-0.00217108791943151,-0.0023837064628917,-0.00460770197316162,-0.00389213032365113,9.24230605846288e-07,42,0,3
0.000981061904761899,-0.000513053571428529,-0.00261294487010014,-0.000283451601923952,-0.000510817797575544,-0.00921947660445201,-0.00874997110026664,0.000772347320930095,42,0,4
0.00359340952380948,0.00133577976190481,-0.00127235897233864,0.000908091389649302,-0.00311025635386929,-0.00628778115635878,-0.00591335246470844,0.00427923749797668,43,0,1
